Date,Strategy,BDP_Close
2009-04-01,-0.007219114613503945,0.0175108484956847
2009-04-02,0.027273934745625547,0.0425133115588121
2009-04-06,0.054649228121725596,0.0193330033577248
2009-04-08,0.033911069340811596,0.0238798291823165
2009-04-09,-0.002716529093223211,0.0078264190992312
2009-04-13,0.028377601668649357,0.0195654496339745
2009-04-15,0.0801906483183171,0.0343808159986427
2009-04-16,-0.025973756777893053,-0.035150681957961
2009-04-17,-0.004086855902551036,0.0093565409545521
2009-04-20,0.03215220894679837,0.0044603055098764
2009-04-21,-0.012150023595498749,-0.0062847491894423
2009-04-22,-0.03458282315932562,-0.0093986641391836
2009-04-23,0.00890149748090109,0.0244960525788482
2009-04-24,0.03977463278556373,0.017407121272871
2009-04-27,-0.060012131229619896,-0.0008001960840854
2009-04-28,-0.1041603271781516,-0.0333874439354038
2009-04-29,0.020386331766991617,0.0301294746375009
2009-05-04,0.05541401469455532,0.0546417996241925
2009-05-05,0.007898936480166542,0.0061099329922642
2009-05-06,-0.03230450896466182,-0.013652483076657
2009-05-07,0.023313916122174105,0.0177668137426847
2009-05-08,0.030237759523789366,-0.0144342285759635
2009-05-11,0.003832051018499261,-0.0161226128387347
2009-05-12,0.0018591647656689954,0.032067455297537
2009-05-13,0.0045753406348129615,-0.0075242141036533
2009-05-14,0.044813228197357245,-0.0053555041159308
2009-05-15,0.1687213973909836,0.0201097983052869
2009-05-18,0.18697522502121885,0.1574031993160394
2009-05-19,0.13257490730686394,0.0115175796170914
2009-05-20,-0.006095832479386489,0.0071374213038764
2009-05-21,-0.012508954454191623,-0.0132730360448031
2009-05-22,0.01602939890593256,0.0124827407496217
2009-05-25,0.09595078559969362,0.0103978654198397
2009-05-26,-0.04523075667266477,-0.0267914021016497
2009-05-27,0.019833008111333407,0.0383031621474634
2009-05-28,-0.017077518036922253,0.0091346153846154
2009-05-29,0.01269902908902066,0.0233240583342446
2009-06-01,0.023614526267802395,0.0201222770707847
2009-06-02,0.019628582864735317,0.0015218429749277
2009-06-03,0.13586364680745336,0.0056437170871823
2009-06-04,0.038596684909105825,0.0138088378678111
2009-06-05,0.0539321427850626,0.0029530177998451
2009-06-08,-0.0908408929758402,-0.0377716086096309
2009-06-09,-0.0003980919473132279,0.0304494341526706
2009-06-10,-0.027927713049635074,0.0199696756130018
2009-06-11,-0.02623510489847012,-0.0040069543032322
2009-06-12,-0.03518175050453228,-0.0133379468720035
2009-06-15,-0.03618414369498195,-0.019963325545973
2009-06-16,0.03545136606281734,0.0121450786795298
2009-06-17,-0.05895100166756043,-0.0336481212106288
2009-06-18,-0.08290072045617655,-0.0219875828402205
2009-06-19,0.04629413316994742,0.0173304225965484
2009-06-22,0.008241230381480814,-0.012381250308708
2009-06-23,0.005788105307974655,-0.0001833791781278
2009-06-24,0.025625329519909507,0.0124405761014958
2009-06-25,-0.035218546588049564,-0.0050193876822799
2009-06-26,0.032212265432983785,0.0273937079990731
2009-06-29,0.022099388670713423,0.0079157514862173
2009-06-30,-0.04007205361916293,-0.0246015042935415
2009-07-01,-0.008757751725923897,0.010619024295206
2009-07-02,-0.0087957409843963,0.0023079625609194
2009-07-03,0.03781200686815692,0.0150022648998051
2009-07-06,-0.07015511731795897,-0.0558457980172208
2009-07-07,-0.00730472206424426,0.0072271574556206
2009-07-08,-0.08599179081005678,-0.0298651162704082
2009-07-09,-0.002110877390035451,0.002382213827206
2009-07-10,-0.04518921728477673,-0.0190564646629068
2009-07-13,-0.024323323657078063,-0.014708121678764
2009-07-14,0.15352490600811133,0.0375411135327918
2009-07-15,0.042935525350484054,0.0331597431093846
2009-07-16,0.01146254711043732,0.0012938738768712
2009-07-17,0.021355820688756823,0.0303981274148024
2009-07-20,0.07738558762207466,0.0273604477424764
2009-07-21,0.013121593160386575,-0.0062603539977329
