Date,Strategy,BDP_Close
2012-04-03,0.01586571662315096,0.0085438188445934
2012-04-04,0.013142623328403468,-0.0042408190855797
2012-04-09,-0.01737732029497756,-0.0152667176776447
2012-04-10,0.005664050936009012,0.0004828563702869
2012-04-11,-0.012775468099732836,-0.0039946361985319
2012-04-12,0.015488287217814502,0.0080287693842224
2012-04-13,-0.009190837017992476,-0.0105073524844031
2012-04-16,0.013517069581168013,0.0043169295987706
2012-04-17,0.01169809393218122,0.01044379816694
2012-04-18,0.0024759606680516276,0.0026322030228354
2012-04-19,0.00270147311801165,0.0039078224026938
2012-04-20,-0.011161904911741918,-0.0081437514816797
2012-04-23,-0.025803518201074342,-0.0169641816456939
2012-04-24,-0.0038691526410614186,0.0025709795987591
2012-04-25,-0.012168255542924954,-0.0043982299295205
2012-04-26,-0.00202118464278963,-0.0031440866811616
2012-04-27,-0.004892884560894464,-0.0010226753367814
2012-04-28,0.0035840804698041243,0.0041311270457458
2012-04-30,0.009296354930588184,0.0072568700424795
2012-05-02,0.0029021852164747277,-0.0015779628603973
2012-05-03,-0.008855194812370962,-0.0098371097826834
2012-05-04,-0.025445089884408124,-0.018900206126409
2012-05-07,0.010580751302939704,0.0058427056221419
2012-05-08,-0.016821400347047787,-0.0197216505099503
2012-05-09,-0.010837085302666928,-0.0074694781668011
2012-05-10,-0.008833370473271204,-0.0014784011877538
2012-05-11,0.0067211699089896396,-0.0075746359165955
2012-05-14,-0.01162022589026406,-0.006035808549168
2012-05-15,0.013349666450305846,0.0070353042617401
2012-05-16,-0.007014010709586498,-0.014649360368874
2012-05-17,0.0020296284541102454,0.001375843408101
2012-05-18,-0.000489629997078194,0.0029375277201055
2012-05-21,0.019783571506136313,0.0035826443632636
2012-05-22,-0.013127595425425104,-0.0086069264124556
2012-05-23,-0.0009002717068142009,-0.0053561794948184
2012-05-24,0.009833467403474799,0.0140858980731461
2012-05-25,0.00793314762304009,0.0015295231496041
2012-05-28,0.01187229890884526,0.0124215483255938
2012-05-29,0.002651409999965545,0.0002204415444133
2012-05-30,-0.017511107407453454,-0.0098043382780067
2012-05-31,-0.004795296818063698,-0.0015850531239219
2012-06-01,-0.021799254522859288,-0.0163725071814828
2012-06-04,0.004736261468586501,0.0002298768701778
2012-06-05,0.004340365913546243,0.002604132948351
2012-06-06,0.022343562278721977,0.0242996869920077
2012-06-07,0.012120337003506124,0.0096576026829475
2012-06-08,-0.0011678194937356486,0.0035135970430217
2012-06-11,0.002653444597867166,-0.0033115312526733
2012-06-12,0.005801558974791472,0.0107244965479356
2012-06-13,0.0014675739701355453,0.0007673921636444
2012-06-14,-0.014175553983858238,-0.0125836039775049
2012-06-15,0.003982725390041976,0.0136314842911362
2012-06-18,-0.013913694045382872,-0.013955323848913
2012-06-19,-0.0013584463474468089,0.0069005409123596
2012-06-20,0.0053193215711171225,0.0052680282079389
2012-06-21,0.008301567564798985,0.0086846124976252
2012-06-22,0.004097802754286798,-0.0026213844952456
2012-06-25,0.0003840294987901602,-0.004628648802999
2012-06-26,0.0035038418651120277,0.0025433283515561
2012-06-27,0.0014555438446188756,0.0039045433007389
2012-06-28,-0.004127743718057907,0.0008413148417745
2012-06-29,0.02201101516877946,0.0231940333701323
2012-07-02,0.008728274100961842,0.0026771538069005
2012-07-03,0.010928266637819444,0.0039550113725232
2012-07-04,0.012780603211707722,0.0036168435198591
2012-07-05,0.009911969103196172,0.0053738674218917
2012-07-06,-0.012334838481343363,-0.0030526838424331
2012-07-09,-0.017890479703794454,-0.0094077659142128
2012-07-10,0.011470998177431878,0.0124017430767005
2012-07-11,-0.0036724238696454223,-0.005319603549546
2012-07-12,-0.0047408466764549415,-0.0108072152791357
2012-07-13,-0.004882016441610765,-0.0021266494637698
2012-07-16,-0.008386640790502553,-0.0054270092766438
2012-07-17,-0.012331590982657651,-0.0028958126157231
2012-07-18,0.004512937091034212,0.0039333375708652
2012-07-19,0.0010590196027762569,0.0041953024069849
2012-07-20,-0.0039534611885784585,-0.0049223591295575
2012-07-23,-0.015381636140206607,-0.0159323542501111
