Date,Strategy,BDP_Close
2024-04-02,0.014095293510935181,0.0036951754961398
2024-04-03,0.011488700917290927,0.0016771603242857
2024-04-04,0.0032221627522253963,0.0026977550232101
2024-04-05,0.01153708857022082,0.0020912135346744
2024-04-08,0.008182273112270226,0.0050993201619484
2024-04-09,0.00635372516545511,-0.0012976257219332
2024-04-10,0.011941133305152521,0.0060167753688487
2024-04-12,-0.007966979991013244,-0.0082776026000278
2024-04-15,-0.009579151415971748,-0.0124236168027472
2024-04-16,0.009050754203932589,-0.0029513262893282
2024-04-18,0.0035674413363995746,-0.0053372230635716
2024-04-19,-0.0028810575904160093,0.0031815700730526
2024-04-22,0.017515353039833113,0.009018779185254
2024-04-23,0.011988579622037816,0.0030661855322333
2024-04-24,0.007880635180730003,0.0038899031896777
2024-04-25,0.004968418431433738,0.0065126617429185
2024-04-26,-0.003978002927490988,-0.0015818719719252
2024-04-29,0.004111259859655524,0.007966298884487
2024-04-30,-0.0025405509960843365,0.000102899409641
2024-05-02,0.0037436208836563287,0.004209691644311
2024-05-03,-0.008942976142625696,-0.006113197819007
2024-05-06,-0.011478743681190683,-0.0041628084355367
2024-05-07,-0.016317623605364345,-0.0106511868365586
2024-05-08,0.008888987840687033,0.0034304927850723
2024-05-09,-0.015476729393664058,-0.01742989009497
2024-05-10,0.01101577656646816,0.0063105551246924
2024-05-13,-0.0011985170848706642,0.0023958818171836
2024-05-14,0.01768420286614195,0.0081003649252193
2024-05-15,0.011531887345995915,0.0024612337324294
2024-05-16,0.009273238168327317,0.0092135298666558
2024-05-17,0.016280073960232046,0.0063711396840839
2024-05-18,0.011635824976601341,0.0033717602379983
2024-05-21,-0.0019106757427574585,0.0023070936013127
2024-05-22,-0.0016858489920561234,0.0027067846262047
2024-05-23,0.0015898566171814326,0.0117386741021536
2024-05-24,-0.00817415245911131,-0.0002813703650124
2024-05-27,-0.0017287574944705344,0.0004768433325041
2024-05-28,-0.006119630290101262,-0.0048536482337812
2024-05-29,0.0064952575734975445,-0.0058864117309087
2024-05-30,-0.011728212668028325,-0.0100273850398537
2024-05-31,0.00434464663330269,0.0029178335544544
2024-06-03,0.018103569576812133,0.033147214454773
2024-06-04,-0.07104765689898948,-0.0672458711361978
2024-06-05,0.015617962151816553,0.0359991734343803
2024-06-06,0.03502407236734564,0.0147273692899789
2024-06-07,0.02797731074672627,0.0184342860965913
2024-06-10,0.012953160014082771,0.0017673031477181
2024-06-11,0.012710824314388835,0.0022040709736388
2024-06-12,0.020943840644612625,0.0047652742689088
2024-06-13,0.009826636802247856,0.0051855619156842
2024-06-14,0.005648266935654783,0.0061684422175087
2024-06-18,0.012907906899659333,0.0050382929064742
2024-06-19,0.0017721229772747504,-0.0046654909863723
2024-06-20,0.0014701887355628798,0.003687970733194
2024-06-21,0.009741860590117887,-0.0036426383632219
2024-06-24,0.006070327648989697,0.0026731167784073
2024-06-25,0.0025931397804655185,0.0036303027600355
