Date,Strategy,BDP_Close
2015-04-01,0.018266375644012203,0.0122258174001583
2015-04-06,0.0243353988191234,0.0093188111764932
2015-04-07,0.01649152948817335,0.003052785910764
2015-04-08,0.007483009850013916,0.0065833459188817
2015-04-09,0.0067620062829293875,0.0053382234876568
2015-04-10,0.010823079649929663,0.0015090038392759
2015-04-13,0.002579501977323194,0.0054683238084283
2015-04-15,-0.008378617294841309,-0.0076833539465051
2015-04-16,-0.0030745578940365235,-0.0065261745716762
2015-04-17,-0.019131014227458398,-0.0118870532134868
2015-04-20,-0.020578059787410195,-0.0189557225284381
2015-04-21,-0.0019615033996393354,-0.0069225397458803
2015-04-22,0.0016786013235597012,0.0041671347044787
2015-04-23,-0.0007514978872690818,-0.0026810724289715
2015-04-24,-0.03083338540222808,-0.0139639179582204
2015-04-27,-0.027215270373809337,-0.0148626790554693
2015-04-28,0.02178474273627953,0.0103630396497276
2015-04-29,0.002931244076821664,-0.0017839439469946
2015-04-30,0.004486336324122755,-0.0043412417030995
2015-05-04,0.020147462990566,0.0180062691470277
2015-05-05,0.012022903638103913,0.0008788330713056
2015-05-06,-0.04594811297173298,-0.0288062860755243
2015-05-07,-0.01216387316737719,-0.0095049149508031
2015-05-08,0.016542611429710467,0.0170328601241458
2015-05-11,0.01512674716248205,0.0158397902282843
2015-05-12,-0.015165345409646794,-0.0215354249292831
2015-05-13,0.005783408477162929,0.0136489081156563
2015-05-14,0.0019683953122454933,0.0024889908231262
2015-05-15,0.002435704547756431,0.0042283926258468
2015-05-18,0.0056064574391813116,0.0121463553999365
2015-05-19,0.002086580765768733,-2.101039923407821e-05
2015-05-20,0.0050722888758584295,0.0049841368152865
2015-05-21,0.001779271954465212,-0.0008844417336513
2015-05-22,0.0018647158584534922,0.003506326672465
2015-05-25,-0.004180077262157161,-0.0069926836565399
2015-05-26,-0.0024175086758170938,-0.0032320000876474
2015-05-27,0.004814623470588762,-0.0006814703271882
2015-05-28,-0.005471890328791811,-0.0026681625241861
2015-05-29,0.0014797843621433802,0.0131182554576685
2015-06-01,-0.005581144952038719,-0.0012355131098645
2015-06-02,-0.0155479134741942,-0.0219969954968781
2015-06-03,-0.040552017332845344,-0.0145450155322044
2015-06-04,-0.006153348652028634,0.0001583213414342
2015-06-05,-4.074833772346666e-05,-0.0008084417144618
2015-06-08,-0.011861947223413789,-0.0110651869077357
2015-06-09,-0.0038643084625762645,-0.0022627821445224
2015-06-10,0.01322603383655021,0.0119196892776316
2015-06-11,-0.01779857422103132,-0.0177860386396777
2015-06-12,-0.002078013850583852,0.0009413678777201
2015-06-15,0.005372089198680323,0.0036303202347844
2015-06-16,-0.0032254533337954224,0.0035693296092593
2015-06-17,0.018639537253002943,0.0077761446994315
2015-06-18,0.016789602879590318,0.0097954223672553
2015-06-19,8.295869709569726e-05,0.006531604568468
2015-06-22,0.014996657690844422,0.0146880397789437
2015-06-23,0.008887499473964985,0.0033724599870239
2015-06-24,-0.006707050496188418,-0.0041138337491676
2015-06-25,0.007812150534013206,0.0047222574263972
2015-06-26,0.009394762809257698,-0.0017357873838694
2015-06-29,-0.018204880997539828,-0.0091179704961594
2015-06-30,0.014397662206954624,0.0075607274635896
2015-07-01,0.012441831682724419,0.0107497296747016
2015-07-02,0.005598924286746455,0.0013229601641995
2015-07-03,-0.004803226162418846,0.0030647049655108
2015-07-06,0.011973242271923017,0.0058044256374027
2015-07-07,-0.002001440792813647,0.0010176594909547
2015-07-08,-0.013578738675049135,-0.0156630224895735
2015-07-09,0.011896992070169095,-0.0038568261538572
2015-07-10,0.007755611578736161,0.0028770526681827
2015-07-13,0.00860328838949386,0.0118045968306339
2015-07-14,0.004217933981067432,0.0002245537332734
2015-07-15,0.003960695461594667,0.0067405093250023
2015-07-16,0.0042111605687713246,0.0096955823573716
2015-07-17,0.009300189258746388,0.001667528518729
2015-07-20,-0.0013225270843722076,0.000590632933586
2015-07-21,-0.020917359531616494,-0.0112569957980961
2015-07-22,0.01516073119512729,0.0111246961272559
