Stock Code,PORTFOLIO_WEIGHTS
ABFRL,0.07
ASTERDM,0.03980694053563508
BALAXI,0.07
BATAINDIA,0.07
BLUEDART,0.03989938848733844
CGPOWER,0.04514946891834445
CREDITACC,0.07
DOLATALGO,0.05898795653368373
GODREJAGRO,0.014833475313606962
GODREJIND,0.07
HAPPSTMNDS,0.01334206065838545
ITI,0.07
KESORAMIND,0.003988186022129914
NURECA,0.07
RAJESHEXPO,0.07
RESPONIND,0.0018127929411119407
SFL,0.01217973058976394
SPARC,0.07
SWANENERGY,0.07
ZYDUSWELL,0.07
